time_seconds,active_workers,occupied_cells,entropy_bits,entropy_normalized,max_concentration,congested_cells,workers_in_shared_cells,excess_workers,method,timestamp
1560.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:08:00
1565.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:08:05
1570.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:08:10
1575.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:08:15
1580.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:08:20
1585.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:08:25
1590.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:08:30
1595.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:08:35
1600.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:08:40
1605.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:08:45
1610.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:08:50
1615.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:08:55
1620.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:09:00
1625.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:09:05
1630.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:09:10
1635.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:09:15
1640.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:09:20
1645.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:09:25
1650.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:09:30
1655.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:09:35
1660.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:09:40
1665.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:09:45
1670.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:09:50
1675.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:09:55
1680.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:10:00
1685.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:10:05
1690.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:10:10
1695.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:10:15
1700.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:10:20
1705.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:10:25
1710.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:10:30
1715.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:10:35
1720.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:10:40
1725.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:10:45
1730.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:10:50
1735.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:10:55
1740.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:11:00
1745.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:11:05
1750.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:11:10
1755.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:11:15
1760.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:11:20
1765.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:11:25
1770.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:11:30
1775.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:11:35
1780.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:11:40
1785.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:11:45
1790.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:11:50
1795.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:11:55
1800.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:12:00
1805.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:12:05
1810.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:12:10
1815.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:12:15
1820.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:12:20
1825.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:12:25
1830.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:12:30
1835.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:12:35
1840.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:12:40
1845.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:12:45
1850.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:12:50
1855.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 08:12:55
1860.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 08:13:00
1865.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 08:13:05
14400.0,7,2,0.5916727785823274,0.21075809614719845,0.8571428571428571,1,6,5,random,2023-01-05 11:42:00
14405.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:42:05
14410.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:42:10
14415.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:42:15
14420.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:42:20
14425.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:42:25
14430.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:42:30
14435.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:42:35
14440.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:42:40
14445.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:42:45
14450.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:42:50
14455.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:42:55
14460.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:43:00
14465.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:43:05
14470.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:43:10
14475.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:43:15
14480.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:43:20
14485.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:43:25
14490.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,random,2023-01-05 11:43:30
14495.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,random,2023-01-05 11:43:35
14500.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,random,2023-01-05 11:43:40
14505.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,random,2023-01-05 11:43:45
14510.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,random,2023-01-05 11:43:50
14515.0,4,4,2.0,1.0,0.25,0,0,0,random,2023-01-05 11:43:55
14520.0,4,4,2.0,1.0,0.25,0,0,0,random,2023-01-05 11:44:00
14525.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,random,2023-01-05 11:44:05
14530.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:44:10
14535.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:44:15
14540.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:44:20
14545.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:44:25
14550.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:44:30
14555.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:44:35
14560.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:44:40
14565.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:44:45
14570.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:44:50
14575.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:44:55
14580.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:45:00
14585.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:45:05
14590.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:45:10
14595.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:45:15
14600.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:45:20
14605.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:45:25
14610.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:45:30
14615.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:45:35
14620.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:45:40
14625.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:45:45
14630.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:45:50
14635.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:45:55
14640.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:46:00
14645.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:46:05
14650.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:46:10
14655.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:46:15
14660.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:46:20
14665.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:46:25
14670.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:46:30
14675.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:46:35
14680.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:46:40
14685.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:46:45
14690.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:46:50
14695.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:46:55
14700.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:47:00
14705.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:47:05
14710.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:47:10
14715.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:47:15
14720.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:47:20
14725.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:47:25
14730.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:47:30
14735.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:47:35
14740.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:47:40
14745.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:47:45
14750.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:47:50
14755.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:47:55
14760.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:48:00
14765.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:48:05
14770.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:48:10
14775.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:48:15
14780.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:48:20
14785.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:48:25
14790.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:48:30
14795.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:48:35
14800.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:48:40
14805.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:48:45
14810.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:48:50
14815.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:48:55
14820.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:49:00
14825.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:49:05
14830.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:49:10
14835.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:49:15
14840.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:49:20
14845.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:49:25
14850.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:49:30
14855.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:49:35
14860.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:49:40
14865.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:49:45
14870.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:49:50
14875.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:49:55
14880.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:50:00
14885.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:50:05
14890.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:50:10
14895.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:50:15
14900.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:50:20
14905.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:50:25
14910.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:50:30
14915.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:50:35
14920.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:50:40
14925.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:50:45
14930.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:50:50
14935.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:50:55
14940.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:51:00
14945.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:51:05
14950.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:51:10
14955.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:51:15
14960.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:51:20
14965.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:51:25
14970.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:51:30
14975.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:51:35
14980.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:51:40
14985.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:51:45
14990.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:51:50
14995.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:51:55
15000.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:52:00
15005.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:52:05
15010.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:52:10
15015.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:52:15
15020.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:52:20
15025.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:52:25
15030.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:52:30
15035.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:52:35
15040.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:52:40
15045.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:52:45
15050.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:52:50
15055.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:52:55
15060.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:53:00
15065.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:53:05
15070.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:53:10
15075.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:53:15
15080.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:53:20
15085.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:53:25
15090.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:53:30
15095.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:53:35
15100.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:53:40
15105.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:53:45
15110.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:53:50
15115.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:53:55
15120.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:54:00
15125.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:54:05
15130.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:54:10
15135.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:54:15
15140.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:54:20
15145.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:54:25
15150.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:54:30
15155.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:54:35
15160.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:54:40
15165.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:54:45
15170.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:54:50
15175.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:54:55
15180.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:55:00
15185.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:55:05
15190.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:55:10
15195.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:55:15
15200.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:55:20
15205.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:55:25
15210.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:55:30
15215.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:55:35
15220.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:55:40
15225.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:55:45
15230.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:55:50
15235.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:55:55
15240.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:56:00
15245.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:56:05
15250.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:56:10
15255.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:56:15
15260.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:56:20
15265.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:56:25
15270.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:56:30
15275.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:56:35
15280.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:56:40
15285.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:56:45
15290.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:56:50
15295.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:56:55
15300.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:57:00
15305.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:57:05
15310.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:57:10
15315.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:57:15
15320.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:57:20
15325.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:57:25
15330.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:57:30
15335.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:57:35
15340.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:57:40
15345.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:57:45
15350.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:57:50
15355.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:57:55
15360.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:58:00
15365.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:58:05
15370.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:58:10
15375.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:58:15
15380.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:58:20
15385.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:58:25
15390.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:58:30
15395.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:58:35
15400.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:58:40
15405.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:58:45
15410.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:58:50
15415.0,2,1,0.0,0.0,1.0,1,2,1,random,2023-01-05 11:58:55
15420.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:59:00
15425.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:59:05
15430.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:59:10
15435.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:59:15
15440.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:59:20
15445.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:59:25
15450.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:59:30
15455.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:59:35
15460.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:59:40
15465.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:59:45
15470.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:59:50
15475.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 11:59:55
15480.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:00:00
15485.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:00:05
15490.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:00:10
15495.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:00:15
15500.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:00:20
15505.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:00:25
15510.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:00:30
15515.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:00:35
15520.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:00:40
15525.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:00:45
15530.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:00:50
15535.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:00:55
15540.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:01:00
15545.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:01:05
15550.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:01:10
15555.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:01:15
15560.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:01:20
15565.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:01:25
15570.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:01:30
15575.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:01:35
15580.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:01:40
15585.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:01:45
15590.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:01:50
15595.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:01:55
15600.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:02:00
15605.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:02:05
15610.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:02:10
15615.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:02:15
15620.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:02:20
15625.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:02:25
15630.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:02:30
15635.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:02:35
15640.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:02:40
15645.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:02:45
15650.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:02:50
15655.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:02:55
15660.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:03:00
15665.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:03:05
15670.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:03:10
15675.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:03:15
15680.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:03:20
15685.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:03:25
15690.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:03:30
15695.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:03:35
15700.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:03:40
15705.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:03:45
15710.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:03:50
15715.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:03:55
