selected_date,entropy_weight,allocation_id,picking_lists,pick_tasks,picked_units,effective_workers,active_zones,D_demand_mismatch,R_congestion_risk,moved_workers_from_volume,observed_workers,mean_release_delay_seconds,workload_share_Z01,workload_share_Z02,workload_share_Z03,workload_share_Z04,microzone_concentration_Z01,microzone_concentration_Z02,microzone_concentration_Z03,microzone_concentration_Z04,workers_Z01,workers_Z02,workers_Z03,workers_Z04,worker_share_Z01,worker_share_Z02,worker_share_Z03,worker_share_Z04,tasks_per_worker,units_per_worker,max_workload_share,max_workers_zone,weighted_microzone_concentration,worker_concentration_pair,macro_workload_entropy_normalized,mean_flow_time_seconds,congestion_conflicts,congestion_wait_seconds,congestion_delay_ratio,makespan_seconds
2023-02-09,0.1,A001,54,1120,1120.0,5,4,0.1133928571428571,0.2422491077385,0,5,427.675320987652,0.2589285714285714,0.0866071428571428,0.4142857142857143,0.2401785714285714,0.0655396593871404,0.5849457309573651,0.2422491077385,0.3607056839000763,1,1,2,1,0.2,0.2,0.4,0.2,224.0,224.0,0.4142857142857143,2,0.2546246893615354,0.2422491077385,0.9156719821048904,542.2890493827138,63,142.6256666666731,0.0504130581905674,16457.47533333335
2023-02-09,0.25,A001,54,1120,1120.0,5,4,0.1133928571428571,0.2422491077385,0,5,427.675320987652,0.2589285714285714,0.0866071428571428,0.4142857142857143,0.2401785714285714,0.0655396593871404,0.5849457309573651,0.2422491077385,0.3607056839000763,1,1,2,1,0.2,0.2,0.4,0.2,224.0,224.0,0.4142857142857143,2,0.2546246893615354,0.2422491077385,0.9156719821048904,542.2890493827138,63,142.6256666666731,0.0504130581905674,16457.47533333335
2023-02-09,0.5,A001,54,1120,1120.0,5,4,0.1133928571428571,0.2422491077385,0,5,427.675320987652,0.2589285714285714,0.0866071428571428,0.4142857142857143,0.2401785714285714,0.0655396593871404,0.5849457309573651,0.2422491077385,0.3607056839000763,1,1,2,1,0.2,0.2,0.4,0.2,224.0,224.0,0.4142857142857143,2,0.2546246893615354,0.2422491077385,0.9156719821048904,542.2890493827138,63,142.6256666666731,0.0504130581905674,16457.47533333335
2023-02-09,0.75,A001,54,1120,1120.0,5,4,0.1133928571428571,0.2422491077385,0,5,427.675320987652,0.2589285714285714,0.0866071428571428,0.4142857142857143,0.2401785714285714,0.0655396593871404,0.5849457309573651,0.2422491077385,0.3607056839000763,1,1,2,1,0.2,0.2,0.4,0.2,224.0,224.0,0.4142857142857143,2,0.2546246893615354,0.2422491077385,0.9156719821048904,542.2890493827138,63,142.6256666666731,0.0504130581905674,16457.47533333335
2023-02-09,1.0,A002,54,1120,1120.0,5,4,0.2544642857142857,0.0655396593871404,1,5,555.1013765432111,0.2589285714285714,0.0866071428571428,0.4142857142857143,0.2401785714285714,0.0655396593871404,0.5849457309573651,0.2422491077385,0.3607056839000763,2,1,1,1,0.4,0.2,0.2,0.2,224.0,224.0,0.4142857142857143,2,0.2546246893615354,0.0655396593871404,0.9156719821048904,668.2505246913593,39,63.5383333333386,0.0231043947985525,16109.290333333329
2023-02-09,2.0,A002,54,1120,1120.0,5,4,0.2544642857142857,0.0655396593871404,1,5,555.1013765432111,0.2589285714285714,0.0866071428571428,0.4142857142857143,0.2401785714285714,0.0655396593871404,0.5849457309573651,0.2422491077385,0.3607056839000763,2,1,1,1,0.4,0.2,0.2,0.2,224.0,224.0,0.4142857142857143,2,0.2546246893615354,0.0655396593871404,0.9156719821048904,668.2505246913593,39,63.5383333333386,0.0231043947985525,16109.290333333329
2023-02-09,4.0,A002,54,1120,1120.0,5,4,0.2544642857142857,0.0655396593871404,1,5,555.1013765432111,0.2589285714285714,0.0866071428571428,0.4142857142857143,0.2401785714285714,0.0655396593871404,0.5849457309573651,0.2422491077385,0.3607056839000763,2,1,1,1,0.4,0.2,0.2,0.2,224.0,224.0,0.4142857142857143,2,0.2546246893615354,0.0655396593871404,0.9156719821048904,668.2505246913593,39,63.5383333333386,0.0231043947985525,16109.290333333329
2023-02-09,8.0,A002,54,1120,1120.0,5,4,0.2544642857142857,0.0655396593871404,1,5,555.1013765432111,0.2589285714285714,0.0866071428571428,0.4142857142857143,0.2401785714285714,0.0655396593871404,0.5849457309573651,0.2422491077385,0.3607056839000763,2,1,1,1,0.4,0.2,0.2,0.2,224.0,224.0,0.4142857142857143,2,0.2546246893615354,0.0655396593871404,0.9156719821048904,668.2505246913593,39,63.5383333333386,0.0231043947985525,16109.290333333329
2023-02-13,0.0,A001,35,643,643.0,8,4,0.1164463452566096,0.454050453835213,0,8,36.68193333333551,0.4914463452566096,0.0451010886469673,0.3701399688958009,0.093312597200622,0.0399876363052554,0.2036680301534713,0.1113625149731488,0.1867940086256059,3,1,3,1,0.375,0.125,0.375,0.125,80.375,80.375,0.4914463452566096,3,0.08748737951486334,0.4540504538352126,0.7776685455563018,171.44628571429263,72,170.15533333331084,0.0610367468080799,32182.246333333336
2023-02-13,0.05,A002,35,643,643.0,8,4,0.1201399688958009,0.3512883328046817,1,8,45.11578571428891,0.4914463452566096,0.0451010886469673,0.3701399688958009,0.093312597200622,0.0399876363052554,0.2036680301534713,0.1113625149731488,0.1867940086256059,4,1,2,1,0.5,0.125,0.25,0.125,80.375,80.375,0.4914463452566096,4,0.08748737951486334,0.3512883328046812,0.7776685455563018,179.32029523810448,58,150.56083333335798,0.0543902632719629,32211.8766666667
2023-02-13,0.1,A002,35,643,643.0,8,4,0.1201399688958009,0.3512883328046817,1,8,45.11578571428891,0.4914463452566096,0.0451010886469673,0.3701399688958009,0.093312597200622,0.0399876363052554,0.2036680301534713,0.1113625149731488,0.1867940086256059,4,1,2,1,0.5,0.125,0.25,0.125,80.375,80.375,0.4914463452566096,4,0.08748737951486334,0.3512883328046812,0.7776685455563018,179.32029523810448,58,150.56083333335798,0.0543902632719629,32211.8766666667
2023-02-13,0.25,A002,35,643,643.0,8,4,0.1201399688958009,0.3512883328046817,1,8,45.11578571428891,0.4914463452566096,0.0451010886469673,0.3701399688958009,0.093312597200622,0.0399876363052554,0.2036680301534713,0.1113625149731488,0.1867940086256059,4,1,2,1,0.5,0.125,0.25,0.125,80.375,80.375,0.4914463452566096,4,0.08748737951486334,0.3512883328046812,0.7776685455563018,179.32029523810448,58,150.56083333335798,0.0543902632719629,32211.8766666667
2023-02-13,0.5,A002,35,643,643.0,8,4,0.1201399688958009,0.3512883328046817,1,8,45.11578571428891,0.4914463452566096,0.0451010886469673,0.3701399688958009,0.093312597200622,0.0399876363052554,0.2036680301534713,0.1113625149731488,0.1867940086256059,4,1,2,1,0.5,0.125,0.25,0.125,80.375,80.375,0.4914463452566096,4,0.08748737951486334,0.3512883328046812,0.7776685455563018,179.32029523810448,58,150.56083333335798,0.0543902632719629,32211.8766666667
2023-02-13,0.75,A002,35,643,643.0,8,4,0.1201399688958009,0.3512883328046817,1,8,45.11578571428891,0.4914463452566096,0.0451010886469673,0.3701399688958009,0.093312597200622,0.0399876363052554,0.2036680301534713,0.1113625149731488,0.1867940086256059,4,1,2,1,0.5,0.125,0.25,0.125,80.375,80.375,0.4914463452566096,4,0.08748737951486334,0.3512883328046812,0.7776685455563018,179.32029523810448,58,150.56083333335798,0.0543902632719629,32211.8766666667
2023-02-13,1.0,A002,35,643,643.0,8,4,0.1201399688958009,0.3512883328046817,1,8,45.11578571428891,0.4914463452566096,0.0451010886469673,0.3701399688958009,0.093312597200622,0.0399876363052554,0.2036680301534713,0.1113625149731488,0.1867940086256059,4,1,2,1,0.5,0.125,0.25,0.125,80.375,80.375,0.4914463452566096,4,0.08748737951486334,0.3512883328046812,0.7776685455563018,179.32029523810448,58,150.56083333335798,0.0543902632719629,32211.8766666667
2023-02-13,2.0,A002,35,643,643.0,8,4,0.1201399688958009,0.3512883328046817,1,8,45.11578571428891,0.4914463452566096,0.0451010886469673,0.3701399688958009,0.093312597200622,0.0399876363052554,0.2036680301534713,0.1113625149731488,0.1867940086256059,4,1,2,1,0.5,0.125,0.25,0.125,80.375,80.375,0.4914463452566096,4,0.08748737951486334,0.3512883328046812,0.7776685455563018,179.32029523810448,58,150.56083333335798,0.0543902632719629,32211.8766666667
2023-02-13,4.0,A002,35,643,643.0,8,4,0.1201399688958009,0.3512883328046817,1,8,45.11578571428891,0.4914463452566096,0.0451010886469673,0.3701399688958009,0.093312597200622,0.0399876363052554,0.2036680301534713,0.1113625149731488,0.1867940086256059,4,1,2,1,0.5,0.125,0.25,0.125,80.375,80.375,0.4914463452566096,4,0.08748737951486334,0.3512883328046812,0.7776685455563018,179.32029523810448,58,150.56083333335798,0.0543902632719629,32211.8766666667
2023-02-13,8.0,A002,35,643,643.0,8,4,0.1201399688958009,0.3512883328046817,1,8,45.11578571428891,0.4914463452566096,0.0451010886469673,0.3701399688958009,0.093312597200622,0.0399876363052554,0.2036680301534713,0.1113625149731488,0.1867940086256059,4,1,2,1,0.5,0.125,0.25,0.125,80.375,80.375,0.4914463452566096,4,0.08748737951486334,0.3512883328046812,0.7776685455563018,179.32029523810448,58,150.56083333335798,0.0543902632719629,32211.8766666667
2023-02-14,0.0,A001,27,471,471.0,5,4,0.1554140127388535,0.1652494886773307,0,5,134.62709876543573,0.2101910828025477,0.0445859872611464,0.5159235668789809,0.2292993630573248,0.2489075067580312,0.3794520248233677,0.1652494886773307,0.2979332563598376,1,1,2,1,0.2,0.2,0.4,0.2,94.2,94.2,0.5159235668789809,2,0.22280839304838554,0.1652494886773307,0.8264134296088387,243.2298580246959,28,51.23916666659175,0.0337260756147693,20756.91166666665
2023-02-14,0.05,A001,27,471,471.0,5,4,0.1554140127388535,0.1652494886773307,0,5,134.62709876543573,0.2101910828025477,0.0445859872611464,0.5159235668789809,0.2292993630573248,0.2489075067580312,0.3794520248233677,0.1652494886773307,0.2979332563598376,1,1,2,1,0.2,0.2,0.4,0.2,94.2,94.2,0.5159235668789809,2,0.22280839304838554,0.1652494886773307,0.8264134296088387,243.2298580246959,28,51.23916666659175,0.0337260756147693,20756.91166666665
2023-02-14,0.1,A001,27,471,471.0,5,4,0.1554140127388535,0.1652494886773307,0,5,134.62709876543573,0.2101910828025477,0.0445859872611464,0.5159235668789809,0.2292993630573248,0.2489075067580312,0.3794520248233677,0.1652494886773307,0.2979332563598376,1,1,2,1,0.2,0.2,0.4,0.2,94.2,94.2,0.5159235668789809,2,0.22280839304838554,0.1652494886773307,0.8264134296088387,243.2298580246959,28,51.23916666659175,0.0337260756147693,20756.91166666665
2023-02-14,0.25,A001,27,471,471.0,5,4,0.1554140127388535,0.1652494886773307,0,5,134.62709876543573,0.2101910828025477,0.0445859872611464,0.5159235668789809,0.2292993630573248,0.2489075067580312,0.3794520248233677,0.1652494886773307,0.2979332563598376,1,1,2,1,0.2,0.2,0.4,0.2,94.2,94.2,0.5159235668789809,2,0.22280839304838554,0.1652494886773307,0.8264134296088387,243.2298580246959,28,51.23916666659175,0.0337260756147693,20756.91166666665
2023-02-14,0.5,A001,27,471,471.0,5,4,0.1554140127388535,0.1652494886773307,0,5,134.62709876543573,0.2101910828025477,0.0445859872611464,0.5159235668789809,0.2292993630573248,0.2489075067580312,0.3794520248233677,0.1652494886773307,0.2979332563598376,1,1,2,1,0.2,0.2,0.4,0.2,94.2,94.2,0.5159235668789809,2,0.22280839304838554,0.1652494886773307,0.8264134296088387,243.2298580246959,28,51.23916666659175,0.0337260756147693,20756.91166666665
2023-02-14,0.75,A001,27,471,471.0,5,4,0.1554140127388535,0.1652494886773307,0,5,134.62709876543573,0.2101910828025477,0.0445859872611464,0.5159235668789809,0.2292993630573248,0.2489075067580312,0.3794520248233677,0.1652494886773307,0.2979332563598376,1,1,2,1,0.2,0.2,0.4,0.2,94.2,94.2,0.5159235668789809,2,0.22280839304838554,0.1652494886773307,0.8264134296088387,243.2298580246959,28,51.23916666659175,0.0337260756147693,20756.91166666665
2023-02-14,1.0,A001,27,471,471.0,5,4,0.1554140127388535,0.1652494886773307,0,5,134.62709876543573,0.2101910828025477,0.0445859872611464,0.5159235668789809,0.2292993630573248,0.2489075067580312,0.3794520248233677,0.1652494886773307,0.2979332563598376,1,1,2,1,0.2,0.2,0.4,0.2,94.2,94.2,0.5159235668789809,2,0.22280839304838554,0.1652494886773307,0.8264134296088387,243.2298580246959,28,51.23916666659175,0.0337260756147693,20756.91166666665
2023-02-14,2.0,A001,27,471,471.0,5,4,0.1554140127388535,0.1652494886773307,0,5,134.62709876543573,0.2101910828025477,0.0445859872611464,0.5159235668789809,0.2292993630573248,0.2489075067580312,0.3794520248233677,0.1652494886773307,0.2979332563598376,1,1,2,1,0.2,0.2,0.4,0.2,94.2,94.2,0.5159235668789809,2,0.22280839304838554,0.1652494886773307,0.8264134296088387,243.2298580246959,28,51.23916666659175,0.0337260756147693,20756.91166666665
2023-02-14,4.0,A001,27,471,471.0,5,4,0.1554140127388535,0.1652494886773307,0,5,134.62709876543573,0.2101910828025477,0.0445859872611464,0.5159235668789809,0.2292993630573248,0.2489075067580312,0.3794520248233677,0.1652494886773307,0.2979332563598376,1,1,2,1,0.2,0.2,0.4,0.2,94.2,94.2,0.5159235668789809,2,0.22280839304838554,0.1652494886773307,0.8264134296088387,243.2298580246959,28,51.23916666659175,0.0337260756147693,20756.91166666665
2023-02-14,8.0,A001,27,471,471.0,5,4,0.1554140127388535,0.1652494886773307,0,5,134.62709876543573,0.2101910828025477,0.0445859872611464,0.5159235668789809,0.2292993630573248,0.2489075067580312,0.3794520248233677,0.1652494886773307,0.2979332563598376,1,1,2,1,0.2,0.2,0.4,0.2,94.2,94.2,0.5159235668789809,2,0.22280839304838554,0.1652494886773307,0.8264134296088387,243.2298580246959,28,51.23916666659175,0.0337260756147693,20756.91166666665
2023-02-16,0.0,A001,38,742,742.0,9,4,0.0509134471398622,1.488382038710562,0,9,154.3338771929821,0.1765498652291105,0.2169811320754717,0.3504043126684636,0.2560646900269542,0.300384122363057,0.4292881418126399,0.1505509853636166,0.307056818444015,2,2,3,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,82.44444444444444,82.44444444444444,0.3504043126684636,3,0.27756032690067206,1.4883820387105617,0.976704920420821,266.1262105263148,97,248.1726666666661,0.122729638994015,25569.392333333337
2023-02-16,0.05,A001,38,742,742.0,9,4,0.0509134471398622,1.488382038710562,0,9,154.3338771929821,0.1765498652291105,0.2169811320754717,0.3504043126684636,0.2560646900269542,0.300384122363057,0.4292881418126399,0.1505509853636166,0.307056818444015,2,2,3,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,82.44444444444444,82.44444444444444,0.3504043126684636,3,0.27756032690067206,1.4883820387105617,0.976704920420821,266.1262105263148,97,248.1726666666661,0.122729638994015,25569.392333333337
2023-02-16,0.1,A001,38,742,742.0,9,4,0.0509134471398622,1.488382038710562,0,9,154.3338771929821,0.1765498652291105,0.2169811320754717,0.3504043126684636,0.2560646900269542,0.300384122363057,0.4292881418126399,0.1505509853636166,0.307056818444015,2,2,3,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,82.44444444444444,82.44444444444444,0.3504043126684636,3,0.27756032690067206,1.4883820387105617,0.976704920420821,266.1262105263148,97,248.1726666666661,0.122729638994015,25569.392333333337
2023-02-16,0.25,A001,38,742,742.0,9,4,0.0509134471398622,1.488382038710562,0,9,154.3338771929821,0.1765498652291105,0.2169811320754717,0.3504043126684636,0.2560646900269542,0.300384122363057,0.4292881418126399,0.1505509853636166,0.307056818444015,2,2,3,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,82.44444444444444,82.44444444444444,0.3504043126684636,3,0.27756032690067206,1.4883820387105617,0.976704920420821,266.1262105263148,97,248.1726666666661,0.122729638994015,25569.392333333337
2023-02-16,0.5,A001,38,742,742.0,9,4,0.0509134471398622,1.488382038710562,0,9,154.3338771929821,0.1765498652291105,0.2169811320754717,0.3504043126684636,0.2560646900269542,0.300384122363057,0.4292881418126399,0.1505509853636166,0.307056818444015,2,2,3,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,82.44444444444444,82.44444444444444,0.3504043126684636,3,0.27756032690067206,1.4883820387105617,0.976704920420821,266.1262105263148,97,248.1726666666661,0.122729638994015,25569.392333333337
2023-02-16,0.75,A001,38,742,742.0,9,4,0.0509134471398622,1.488382038710562,0,9,154.3338771929821,0.1765498652291105,0.2169811320754717,0.3504043126684636,0.2560646900269542,0.300384122363057,0.4292881418126399,0.1505509853636166,0.307056818444015,2,2,3,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,82.44444444444444,82.44444444444444,0.3504043126684636,3,0.27756032690067206,1.4883820387105617,0.976704920420821,266.1262105263148,97,248.1726666666661,0.122729638994015,25569.392333333337
2023-02-16,1.0,A001,38,742,742.0,9,4,0.0509134471398622,1.488382038710562,0,9,154.3338771929821,0.1765498652291105,0.2169811320754717,0.3504043126684636,0.2560646900269542,0.300384122363057,0.4292881418126399,0.1505509853636166,0.307056818444015,2,2,3,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,82.44444444444444,82.44444444444444,0.3504043126684636,3,0.27756032690067206,1.4883820387105617,0.976704920420821,266.1262105263148,97,248.1726666666661,0.122729638994015,25569.392333333337
2023-02-16,2.0,A001,38,742,742.0,9,4,0.0509134471398622,1.488382038710562,0,9,154.3338771929821,0.1765498652291105,0.2169811320754717,0.3504043126684636,0.2560646900269542,0.300384122363057,0.4292881418126399,0.1505509853636166,0.307056818444015,2,2,3,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,82.44444444444444,82.44444444444444,0.3504043126684636,3,0.27756032690067206,1.4883820387105617,0.976704920420821,266.1262105263148,97,248.1726666666661,0.122729638994015,25569.392333333337
2023-02-16,4.0,A001,38,742,742.0,9,4,0.0509134471398622,1.488382038710562,0,9,154.3338771929821,0.1765498652291105,0.2169811320754717,0.3504043126684636,0.2560646900269542,0.300384122363057,0.4292881418126399,0.1505509853636166,0.307056818444015,2,2,3,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,82.44444444444444,82.44444444444444,0.3504043126684636,3,0.27756032690067206,1.4883820387105617,0.976704920420821,266.1262105263148,97,248.1726666666661,0.122729638994015,25569.392333333337
2023-02-16,8.0,A001,38,742,742.0,9,4,0.0509134471398622,1.488382038710562,0,9,154.3338771929821,0.1765498652291105,0.2169811320754717,0.3504043126684636,0.2560646900269542,0.300384122363057,0.4292881418126399,0.1505509853636166,0.307056818444015,2,2,3,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,82.44444444444444,82.44444444444444,0.3504043126684636,3,0.27756032690067206,1.4883820387105617,0.976704920420821,266.1262105263148,97,248.1726666666661,0.122729638994015,25569.392333333337
2023-02-21,0.0,A001,74,1609,1609.0,7,4,0.1279410459025126,0.7636412862558393,0,7,753.523436936938,0.5742697327532629,0.0149160969546302,0.2007458048477315,0.2100683654443753,0.1272735477093065,0.3632032933517065,0.0418680131898112,0.1991948020222724,4,1,1,1,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,229.85714285714286,229.85714285714286,0.5742697327532629,4,0.12875627623845692,0.7636412862558389,0.7439719597075091,894.1632702702728,164,276.8276666666645,0.049607602106988,2259.356333333372
2023-02-21,0.05,A001,74,1609,1609.0,7,4,0.1279410459025126,0.7636412862558393,0,7,753.523436936938,0.5742697327532629,0.0149160969546302,0.2007458048477315,0.2100683654443753,0.1272735477093065,0.3632032933517065,0.0418680131898112,0.1991948020222724,4,1,1,1,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,229.85714285714286,229.85714285714286,0.5742697327532629,4,0.12875627623845692,0.7636412862558389,0.7439719597075091,894.1632702702728,164,276.8276666666645,0.049607602106988,2259.356333333372
2023-02-21,0.1,A001,74,1609,1609.0,7,4,0.1279410459025126,0.7636412862558393,0,7,753.523436936938,0.5742697327532629,0.0149160969546302,0.2007458048477315,0.2100683654443753,0.1272735477093065,0.3632032933517065,0.0418680131898112,0.1991948020222724,4,1,1,1,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,229.85714285714286,229.85714285714286,0.5742697327532629,4,0.12875627623845692,0.7636412862558389,0.7439719597075091,894.1632702702728,164,276.8276666666645,0.049607602106988,2259.356333333372
2023-02-21,0.25,A002,74,1609,1609.0,7,4,0.2129095267690668,0.4236886563177309,1,7,766.9345247747766,0.5742697327532629,0.0149160969546302,0.2007458048477315,0.2100683654443753,0.1272735477093065,0.3632032933517065,0.0418680131898112,0.1991948020222724,3,1,2,1,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.1428571428571428,229.85714285714286,229.85714285714286,0.5742697327532629,3,0.12875627623845692,0.42368865631773067,0.7439719597075091,907.5534977477516,159,275.28400000001443,0.0493446265543666,2160.306833333372
2023-02-21,0.5,A002,74,1609,1609.0,7,4,0.2129095267690668,0.4236886563177309,1,7,766.9345247747766,0.5742697327532629,0.0149160969546302,0.2007458048477315,0.2100683654443753,0.1272735477093065,0.3632032933517065,0.0418680131898112,0.1991948020222724,3,1,2,1,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.1428571428571428,229.85714285714286,229.85714285714286,0.5742697327532629,3,0.12875627623845692,0.42368865631773067,0.7439719597075091,907.5534977477516,159,275.28400000001443,0.0493446265543666,2160.306833333372
2023-02-21,0.75,A002,74,1609,1609.0,7,4,0.2129095267690668,0.4236886563177309,1,7,766.9345247747766,0.5742697327532629,0.0149160969546302,0.2007458048477315,0.2100683654443753,0.1272735477093065,0.3632032933517065,0.0418680131898112,0.1991948020222724,3,1,2,1,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.1428571428571428,229.85714285714286,229.85714285714286,0.5742697327532629,3,0.12875627623845692,0.42368865631773067,0.7439719597075091,907.5534977477516,159,275.28400000001443,0.0493446265543666,2160.306833333372
2023-02-21,1.0,A003,74,1609,1609.0,7,4,0.3557666696262097,0.2528775872787403,2,7,972.6913693693732,0.5742697327532629,0.0149160969546302,0.2007458048477315,0.2100683654443753,0.1272735477093065,0.3632032933517065,0.0418680131898112,0.1991948020222724,2,1,3,1,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,229.85714285714286,229.85714285714286,0.5742697327532629,3,0.12875627623845692,0.2528775872787401,0.7439719597075091,1112.101049549553,112,185.7963333333214,0.0338468986028538,2878.464666666643
2023-02-21,2.0,A003,74,1609,1609.0,7,4,0.3557666696262097,0.2528775872787403,2,7,972.6913693693732,0.5742697327532629,0.0149160969546302,0.2007458048477315,0.2100683654443753,0.1272735477093065,0.3632032933517065,0.0418680131898112,0.1991948020222724,2,1,3,1,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,229.85714285714286,229.85714285714286,0.5742697327532629,3,0.12875627623845692,0.2528775872787401,0.7439719597075091,1112.101049549553,112,185.7963333333214,0.0338468986028538,2878.464666666643
2023-02-21,4.0,A003,74,1609,1609.0,7,4,0.3557666696262097,0.2528775872787403,2,7,972.6913693693732,0.5742697327532629,0.0149160969546302,0.2007458048477315,0.2100683654443753,0.1272735477093065,0.3632032933517065,0.0418680131898112,0.1991948020222724,2,1,3,1,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,229.85714285714286,229.85714285714286,0.5742697327532629,3,0.12875627623845692,0.2528775872787401,0.7439719597075091,1112.101049549553,112,185.7963333333214,0.0338468986028538,2878.464666666643
2023-02-21,8.0,A003,74,1609,1609.0,7,4,0.3557666696262097,0.2528775872787403,2,7,972.6913693693732,0.5742697327532629,0.0149160969546302,0.2007458048477315,0.2100683654443753,0.1272735477093065,0.3632032933517065,0.0418680131898112,0.1991948020222724,2,1,3,1,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,229.85714285714286,229.85714285714286,0.5742697327532629,3,0.12875627623845692,0.2528775872787401,0.7439719597075091,1112.101049549553,112,185.7963333333214,0.0338468986028538,2878.464666666643
2023-02-22,0.0,A001,44,897,897.0,8,4,0.100613154960981,1.1137495045727956,0,8,241.71280303030207,0.3957636566332218,0.0356744704570791,0.4548494983277591,0.1137123745819397,0.0915971270305142,0.3370087762224529,0.2796527078270843,0.0597872438479976,3,1,3,1,0.375,0.125,0.375,0.125,112.125,112.125,0.4548494983277591,3,0.18227186689063227,1.1137495045727954,0.7872125080200326,362.4227348484831,105,193.98666666667432,0.0740340154980931,828.6376666666608
2023-02-22,0.05,A001,44,897,897.0,8,4,0.100613154960981,1.1137495045727956,0,8,241.71280303030207,0.3957636566332218,0.0356744704570791,0.4548494983277591,0.1137123745819397,0.0915971270305142,0.3370087762224529,0.2796527078270843,0.0597872438479976,3,1,3,1,0.375,0.125,0.375,0.125,112.125,112.125,0.4548494983277591,3,0.18227186689063227,1.1137495045727954,0.7872125080200326,362.4227348484831,105,193.98666666667432,0.0740340154980931,828.6376666666608
2023-02-22,0.1,A001,44,897,897.0,8,4,0.100613154960981,1.1137495045727956,0,8,241.71280303030207,0.3957636566332218,0.0356744704570791,0.4548494983277591,0.1137123745819397,0.0915971270305142,0.3370087762224529,0.2796527078270843,0.0597872438479976,3,1,3,1,0.375,0.125,0.375,0.125,112.125,112.125,0.4548494983277591,3,0.18227186689063227,1.1137495045727954,0.7872125080200326,362.4227348484831,105,193.98666666667432,0.0740340154980931,828.6376666666608
2023-02-22,0.25,A001,44,897,897.0,8,4,0.100613154960981,1.1137495045727956,0,8,241.71280303030207,0.3957636566332218,0.0356744704570791,0.4548494983277591,0.1137123745819397,0.0915971270305142,0.3370087762224529,0.2796527078270843,0.0597872438479976,3,1,3,1,0.375,0.125,0.375,0.125,112.125,112.125,0.4548494983277591,3,0.18227186689063227,1.1137495045727954,0.7872125080200326,362.4227348484831,105,193.98666666667432,0.0740340154980931,828.6376666666608
2023-02-22,0.5,A002,44,897,897.0,8,4,0.225613154960981,0.6142313327666247,1,8,281.89687121211927,0.3957636566332218,0.0356744704570791,0.4548494983277591,0.1137123745819397,0.0915971270305142,0.3370087762224529,0.2796527078270843,0.0597872438479976,3,1,2,2,0.375,0.125,0.25,0.25,112.125,112.125,0.4548494983277591,3,0.18227186689063227,0.6142313327666244,0.7872125080200326,400.45761363636086,74,99.42233333333762,0.0393646946595636,1040.1509999999926
2023-02-22,0.75,A002,44,897,897.0,8,4,0.225613154960981,0.6142313327666247,1,8,281.89687121211927,0.3957636566332218,0.0356744704570791,0.4548494983277591,0.1137123745819397,0.0915971270305142,0.3370087762224529,0.2796527078270843,0.0597872438479976,3,1,2,2,0.375,0.125,0.25,0.25,112.125,112.125,0.4548494983277591,3,0.18227186689063227,0.6142313327666244,0.7872125080200326,400.45761363636086,74,99.42233333333762,0.0393646946595636,1040.1509999999926
2023-02-22,1.0,A003,44,897,897.0,8,4,0.350613154960981,0.4541531126355356,2,8,497.2935075757566,0.3957636566332218,0.0356744704570791,0.4548494983277591,0.1137123745819397,0.0915971270305142,0.3370087762224529,0.2796527078270843,0.0597872438479976,3,1,1,3,0.375,0.125,0.125,0.375,112.125,112.125,0.4548494983277591,3,0.18227186689063227,0.45415311263553537,0.7872125080200326,615.3415378787869,53,76.86300000000226,0.0307069595996461,2012.1846666666888
2023-02-22,2.0,A003,44,897,897.0,8,4,0.350613154960981,0.4541531126355356,2,8,497.2935075757566,0.3957636566332218,0.0356744704570791,0.4548494983277591,0.1137123745819397,0.0915971270305142,0.3370087762224529,0.2796527078270843,0.0597872438479976,3,1,1,3,0.375,0.125,0.125,0.375,112.125,112.125,0.4548494983277591,3,0.18227186689063227,0.45415311263553537,0.7872125080200326,615.3415378787869,53,76.86300000000226,0.0307069595996461,2012.1846666666888
