selected_date,entropy_weight,allocation_id,worker_counts,reused_allocation,D_demand_mismatch,R_congestion_risk,J_objective,moved_workers_from_volume,observed_workers,effective_workers,seed,total_workers,zones,active_zones,worker_allocation_entropy_normalized,demand_worker_l1_gap,picking_lists,pick_tasks,picked_units,total_distance_m,movement_events,movement_seconds,congestion_conflicts,edge_conflicts,pick_node_conflicts,congestion_wait_seconds,mean_conflict_wait_seconds,p95_conflict_wait_seconds,max_conflict_wait_seconds,congestion_delay_ratio,mean_release_delay_seconds,max_release_delay_seconds,mean_flow_time_seconds,makespan_seconds,entropy_samples,mean_spatial_entropy_normalized,mean_spatial_entropy_multiworker,min_spatial_entropy_normalized,max_spatial_entropy_normalized,mean_max_concentration,shared_worker_ratio,occupied_spatial_cells,congested_cell_seconds,max_cell_occupancy,simulation_elapsed_seconds
2023-06-14,0.0,A001,2|1|4|1,False,0.12243589743589742,3.094620873552058,0.12243589743589742,0,8,8,42,8,4,4,0.875,0.12243589743589742,72,1560,1560.0,4261.002399999987,5700,3550.8353333332634,347,77,270,993.0223333334714,2.861735830932194,6.0,9.0,0.21854168994292655,409.45300925926426,1017.5166666666901,537.5621435185244,16487.532333333325,404,0.7166012698229399,0.9308903955256197,0.0,1.0,0.4474275106082037,0.18304535637149028,563,793.7191666667304,4,16487.532333333325
2023-06-14,0.05,A001,2|1|4|1,True,0.12243589743589742,3.094620873552058,0.2771669411135004,0,8,8,42,8,4,4,0.875,0.12243589743589742,72,1560,1560.0,4261.002399999987,5700,3550.8353333332634,347,77,270,993.0223333334714,2.861735830932194,6.0,9.0,0.21854168994292655,409.45300925926426,1017.5166666666901,537.5621435185244,16487.532333333325,404,0.7166012698229399,0.9308903955256197,0.0,1.0,0.4474275106082037,0.18304535637149028,563,793.7191666667304,4,16487.532333333325
2023-06-14,0.1,A002,3|1|3|1,False,0.216025641025641,1.6064941111275834,0.37667505213839936,1,8,8,42,8,4,4,0.9056390622295665,0.216025641025641,72,1560,1560.0,4261.002399999999,5700,3550.8353333333007,337,101,236,942.1756666665763,2.7957734915922146,6.0,7.620000000002619,0.20969805474916534,468.2282523148055,1381.702333333331,595.6311828703593,16850.26699999999,477,0.6453105091268414,0.8526679026412834,0.0,1.0,0.5211814914645103,0.16820401519262074,566,697.5666666666767,3,16850.26699999999
2023-06-14,0.25,A003,3|1|2|2,False,0.3141025641025641,0.7615567332203136,0.5044917474076425,2,8,8,42,8,4,4,0.9528195311147832,0.3141025641025641,72,1560,1560.0,4261.002400000006,5700,3550.8353333333584,317,98,219,765.6436666667435,2.4152797055733233,3.0,7.620000000002619,0.17737690063283648,630.0366041666766,2037.3800000000556,754.9877013889003,17504.209333333376,549,0.7282681385663275,0.76593718021631,0.0,1.0,0.5268865469685142,0.14657079646017698,562,647.1246666666905,4,17504.209333333376
2023-06-14,0.5,A004,5|1|1|1,False,0.46602564102564104,0.2367346974062179,0.58439298972875,3,8,8,42,8,4,4,0.7743974703476992,0.46602564102564104,72,1560,1560.0,4261.002400000017,5700,3550.8353333333957,111,74,37,203.26300000007683,1.8311981981988905,4.1014166666736855,10.160000000003492,0.05414429297050094,1087.6032314815068,3626.0750000001135,1204.7434861111383,19085.888000000123,924,0.22231052639770224,0.9828465377582626,0.0,1.0,0.8420544733044732,0.030696576151121605,565,109.47666666668384,4,19085.888000000123
2023-06-14,0.75,A004,5|1|1|1,True,0.46602564102564104,0.2367346974062179,0.6435766640803045,3,8,8,42,8,4,4,0.7743974703476992,0.46602564102564104,72,1560,1560.0,4261.002400000017,5700,3550.8353333333957,111,74,37,203.26300000007683,1.8311981981988905,4.1014166666736855,10.160000000003492,0.05414429297050094,1087.6032314815068,3626.0750000001135,1204.7434861111383,19085.888000000123,924,0.22231052639770224,0.9828465377582626,0.0,1.0,0.8420544733044732,0.030696576151121605,565,109.47666666668384,4,19085.888000000123
2023-06-14,1.0,A004,5|1|1|1,True,0.46602564102564104,0.2367346974062179,0.7027603384318589,3,8,8,42,8,4,4,0.7743974703476992,0.46602564102564104,72,1560,1560.0,4261.002400000017,5700,3550.8353333333957,111,74,37,203.26300000007683,1.8311981981988905,4.1014166666736855,10.160000000003492,0.05414429297050094,1087.6032314815068,3626.0750000001135,1204.7434861111383,19085.888000000123,924,0.22231052639770224,0.9828465377582626,0.0,1.0,0.8420544733044732,0.030696576151121605,565,109.47666666668384,4,19085.888000000123
2023-06-14,2.0,A004,5|1|1|1,True,0.46602564102564104,0.2367346974062179,0.9394950358380768,3,8,8,42,8,4,4,0.7743974703476992,0.46602564102564104,72,1560,1560.0,4261.002400000017,5700,3550.8353333333957,111,74,37,203.26300000007683,1.8311981981988905,4.1014166666736855,10.160000000003492,0.05414429297050094,1087.6032314815068,3626.0750000001135,1204.7434861111383,19085.888000000123,924,0.22231052639770224,0.9828465377582626,0.0,1.0,0.8420544733044732,0.030696576151121605,565,109.47666666668384,4,19085.888000000123
2023-06-14,4.0,A004,5|1|1|1,True,0.46602564102564104,0.2367346974062179,1.4129644306505127,3,8,8,42,8,4,4,0.7743974703476992,0.46602564102564104,72,1560,1560.0,4261.002400000017,5700,3550.8353333333957,111,74,37,203.26300000007683,1.8311981981988905,4.1014166666736855,10.160000000003492,0.05414429297050094,1087.6032314815068,3626.0750000001135,1204.7434861111383,19085.888000000123,924,0.22231052639770224,0.9828465377582626,0.0,1.0,0.8420544733044732,0.030696576151121605,565,109.47666666668384,4,19085.888000000123
2023-06-14,8.0,A004,5|1|1|1,True,0.46602564102564104,0.2367346974062179,2.3599032202753842,3,8,8,42,8,4,4,0.7743974703476992,0.46602564102564104,72,1560,1560.0,4261.002400000017,5700,3550.8353333333957,111,74,37,203.26300000007683,1.8311981981988905,4.1014166666736855,10.160000000003492,0.05414429297050094,1087.6032314815068,3626.0750000001135,1204.7434861111383,19085.888000000123,924,0.22231052639770224,0.9828465377582626,0.0,1.0,0.8420544733044732,0.030696576151121605,565,109.47666666668384,4,19085.888000000123
