cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers,entropy_weight,allocation_id
EDGE:AISLE:x=3.180000:y=14.710000<->AISLE:x=3.360000:y=14.710000,edge,2,1,0.30000000000001137,0.30000000000001137,0.0,0.0,0.30000000000001137,0.0,1,0.0,A001
EDGE:AISLE:x=3.180000:y=6.310000<->AISLE:x=3.360000:y=6.310000,edge,26,7,3.8999999999983217,3.8999999999983217,0.0,0.0,3.8999999999983217,0.0,1,0.0,A001
EDGE:AISLE:x=3.180000:y=7.510000<->AISLE:x=3.360000:y=7.510000,edge,22,8,3.299999999993787,3.299999999993787,0.0,0.0,3.299999999993787,0.0,1,0.0,A001
EDGE:AISLE:x=3.180000:y=8.410000<->AISLE:x=3.360000:y=8.410000,edge,65,8,9.749999999991836,9.749999999991836,0.0,0.0,9.749999999991836,0.0,1,0.0,A001
EDGE:AISLE:x=3.180000:y=9.310000<->AISLE:x=3.360000:y=9.310000,edge,64,7,9.599999999986181,9.599999999986181,0.0,0.0,9.599999999986181,0.0,1,0.0,A001
EDGE:AISLE:x=3.360000:y=10.210000<->AISLE:x=3.520000:y=10.210000,edge,74,7,9.866666666660535,9.866666666660535,0.0,0.0,9.866666666660535,0.0,1,0.0,A001
EDGE:AISLE:x=3.360000:y=11.110000<->AISLE:x=3.520000:y=11.110000,edge,43,8,5.733333333330563,5.733333333330563,0.0,0.0,5.733333333330563,0.0,1,0.0,A001
EDGE:AISLE:x=3.360000:y=12.010000<->AISLE:x=3.520000:y=12.010000,edge,50,8,6.666666666664604,6.666666666664604,0.0,0.0,6.666666666664604,0.0,1,0.0,A001
EDGE:AISLE:x=3.360000:y=12.910000<->AISLE:x=3.520000:y=12.910000,edge,51,8,6.799999999997297,6.799999999997297,0.0,0.0,6.799999999997297,0.0,1,0.0,A001
EDGE:AISLE:x=3.360000:y=13.810000<->AISLE:x=3.520000:y=13.810000,edge,35,8,4.666666666664952,4.666666666664952,0.0,0.0,4.666666666664952,0.0,1,0.0,A001
EDGE:AISLE:x=3.360000:y=14.710000<->AISLE:x=3.520000:y=14.710000,edge,2,1,0.2666666666666515,0.2666666666666515,0.0,0.0,0.2666666666666515,0.0,1,0.0,A001
EDGE:AISLE:x=3.360000:y=6.310000<->AISLE:x=3.520000:y=6.310000,edge,26,7,3.4666666666660646,3.4666666666660646,0.0,0.0,3.4666666666660646,0.0,1,0.0,A001
EDGE:AISLE:x=3.360000:y=7.510000<->AISLE:x=3.520000:y=7.510000,edge,26,8,3.4666666666641106,3.4666666666641106,0.0,0.0,3.4666666666641106,0.0,1,0.0,A001
EDGE:AISLE:x=3.360000:y=8.410000<->AISLE:x=3.520000:y=8.410000,edge,69,8,9.199999999997239,9.199999999997239,0.0,0.0,9.199999999997239,0.0,1,0.0,A001
EDGE:AISLE:x=3.360000:y=9.310000<->AISLE:x=3.520000:y=9.310000,edge,64,7,8.533333333328699,8.533333333328699,0.0,0.0,8.533333333328699,0.0,1,0.0,A001
EDGE:AISLE:x=3.520000:y=10.210000<->AISLE:x=3.680000:y=10.210000,edge,74,7,9.866666666660763,9.866666666660763,0.0,0.0,9.866666666660763,0.0,1,0.0,A001
EDGE:AISLE:x=3.520000:y=11.110000<->AISLE:x=3.680000:y=11.110000,edge,49,8,6.533333333330063,6.533333333330063,0.0,0.0,6.533333333330063,0.0,1,0.0,A001
EDGE:AISLE:x=3.520000:y=12.010000<->AISLE:x=3.680000:y=12.010000,edge,62,8,8.266666666664307,8.266666666664307,0.0,0.0,8.266666666664307,0.0,1,0.0,A001
EDGE:AISLE:x=3.520000:y=12.910000<->AISLE:x=3.680000:y=12.910000,edge,55,8,7.3333333333306285,7.3333333333306285,0.0,0.0,7.3333333333306285,0.0,1,0.0,A001
EDGE:AISLE:x=3.520000:y=13.810000<->AISLE:x=3.680000:y=13.810000,edge,47,8,6.266666666664662,6.266666666664662,0.0,0.0,6.266666666664662,0.0,1,0.0,A001
EDGE:AISLE:x=3.520000:y=14.710000<->AISLE:x=3.680000:y=14.710000,edge,2,1,0.2666666666666515,0.2666666666666515,0.0,0.0,0.2666666666666515,0.0,1,0.0,A001
EDGE:AISLE:x=3.520000:y=6.310000<->AISLE:x=3.680000:y=6.310000,edge,30,7,3.999999999998913,3.999999999998913,0.0,0.0,3.999999999998913,0.0,1,0.0,A001
EDGE:AISLE:x=3.520000:y=7.510000<->AISLE:x=3.680000:y=7.510000,edge,26,8,3.4666666666641106,3.4666666666641106,0.0,0.0,3.4666666666641106,0.0,1,0.0,A001
EDGE:AISLE:x=3.520000:y=8.410000<->AISLE:x=3.680000:y=8.410000,edge,71,8,9.466666666663663,9.466666666663663,0.0,0.0,9.466666666663663,0.0,1,0.0,A001
EDGE:AISLE:x=3.520000:y=9.310000<->AISLE:x=3.680000:y=9.310000,edge,66,7,8.79999999999535,8.79999999999535,0.0,0.0,8.79999999999535,0.0,1,0.0,A001
EDGE:AISLE:x=3.680000:y=10.210000<->AISLE:x=4.030000:y=10.210000,edge,88,8,25.666666666633205,25.666666666633205,0.0,0.0,25.666666666633205,0.0,1,0.0,A001
EDGE:AISLE:x=3.680000:y=11.110000<->AISLE:x=4.030000:y=11.110000,edge,57,8,16.624999999982897,16.624999999982897,0.0,0.0,16.624999999982897,0.0,1,0.0,A001
EDGE:AISLE:x=3.680000:y=12.010000<->AISLE:x=4.030000:y=12.010000,edge,80,8,23.333333333320176,23.333333333320176,0.0,0.0,23.333333333320176,0.0,1,0.0,A001
EDGE:AISLE:x=3.680000:y=12.910000<->AISLE:x=4.030000:y=12.910000,edge,73,8,21.291666666646094,21.291666666646094,0.0,0.0,21.291666666646094,0.0,1,0.0,A001
EDGE:AISLE:x=3.680000:y=13.810000<->AISLE:x=4.030000:y=13.810000,edge,49,8,14.29166666665742,14.29166666665742,0.0,0.0,14.29166666665742,0.0,1,0.0,A001
EDGE:AISLE:x=3.680000:y=14.710000<->AISLE:x=4.030000:y=14.710000,edge,2,1,0.5833333333333144,0.5833333333333144,0.0,0.0,0.5833333333333144,0.0,1,0.0,A001
EDGE:AISLE:x=3.680000:y=6.310000<->AISLE:x=4.030000:y=6.310000,edge,38,7,11.083333333327289,11.083333333327289,0.0,0.0,11.083333333327289,0.0,1,0.0,A001
EDGE:AISLE:x=3.680000:y=7.510000<->AISLE:x=4.030000:y=7.510000,edge,36,8,10.499999999983658,10.499999999983658,0.0,0.0,10.499999999983658,0.0,1,0.0,A001
EDGE:AISLE:x=3.680000:y=8.410000<->AISLE:x=4.030000:y=8.410000,edge,85,8,24.791666666647686,24.791666666647686,0.0,0.0,24.791666666647686,0.0,1,0.0,A001
EDGE:AISLE:x=3.680000:y=9.310000<->AISLE:x=4.030000:y=9.310000,edge,68,7,19.833333333310918,19.833333333310918,0.0,0.0,19.833333333310918,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=10.210000<->AISLE:x=4.500000:y=10.210000,edge,23,6,3.0666666666652844,3.0666666666652844,0.0,0.0,3.0666666666652844,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=10.210000<->SUP:CC-12,edge,23,6,5.941666666665284,5.941666666665284,0.0,0.0,5.941666666665284,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=11.110000<->AISLE:x=4.500000:y=11.110000,edge,111,8,14.799999999992899,14.799999999992899,0.0,0.0,14.799999999992899,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=11.110000<->SUP:CC-13,edge,113,8,29.19166666665908,29.19166666665908,0.0,0.0,29.19166666665908,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=12.010000<->AISLE:x=4.500000:y=12.010000,edge,36,7,4.799999999998548,4.799999999998548,0.0,0.0,4.799999999998548,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=12.010000<->SUP:CC-14,edge,52,7,13.433333333330424,13.433333333330424,0.0,0.0,13.433333333330424,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=12.910000<->AISLE:x=4.500000:y=12.910000,edge,33,7,4.399999999999011,4.399999999999011,0.0,0.0,4.399999999999011,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=12.910000<->SUP:CC-15,edge,47,8,12.141666666665145,12.141666666665145,0.0,0.0,12.141666666665145,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=13.810000<->AISLE:x=4.500000:y=13.810000,edge,29,7,3.866666666665324,3.866666666665324,0.0,0.0,3.866666666665324,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=13.810000<->SUP:CC-16,edge,45,7,11.624999999998579,11.624999999998579,0.0,0.0,11.624999999998579,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=14.710000<->AISLE:x=4.500000:y=14.710000,edge,3,3,0.3999999999997499,0.3999999999997499,0.0,0.0,0.3999999999997499,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=14.710000<->SUP:CC-17,edge,5,4,1.2916666666664014,1.2916666666664014,0.0,0.0,1.2916666666664014,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=6.310000<->AISLE:x=4.500000:y=6.310000,edge,14,5,1.8666666666664193,1.8666666666664193,0.0,0.0,1.8666666666664193,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=6.310000<->SUP:CC-08,edge,14,5,3.6166666666664185,3.6166666666664185,0.0,0.0,3.6166666666664185,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=7.510000<->AISLE:x=4.500000:y=7.510000,edge,53,8,7.066666666662115,7.066666666662115,0.0,0.0,7.066666666662115,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=7.510000<->SUP:CC-09,edge,63,8,16.274999999994463,16.274999999994463,0.0,0.0,16.274999999994463,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=8.410000<->AISLE:x=4.500000:y=8.410000,edge,66,8,8.799999999995443,8.799999999995443,0.0,0.0,8.799999999995443,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=8.410000<->SUP:CC-10,edge,90,8,23.249999999994365,23.249999999994365,0.0,0.0,23.249999999994365,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=9.310000<->AISLE:x=4.500000:y=9.310000,edge,20,7,2.666666666665378,2.666666666665378,0.0,0.0,2.666666666665378,0.0,1,0.0,A001
EDGE:AISLE:x=4.340000:y=9.310000<->SUP:CC-11,edge,32,7,8.266666666665309,8.266666666665309,0.0,0.0,8.266666666665309,0.0,1,0.0,A001
EDGE:AISLE:x=4.500000:y=10.210000<->AISLE:x=4.660000:y=10.210000,edge,21,6,2.7999999999988603,2.7999999999988603,0.0,0.0,2.7999999999988603,0.0,1,0.0,A001
EDGE:AISLE:x=4.500000:y=11.110000<->AISLE:x=4.660000:y=11.110000,edge,107,8,14.266666666659567,14.266666666659567,0.0,0.0,14.266666666659567,0.0,1,0.0,A001
EDGE:AISLE:x=4.500000:y=12.010000<->AISLE:x=4.660000:y=12.010000,edge,36,7,4.799999999998548,4.799999999998548,0.0,0.0,4.799999999998548,0.0,1,0.0,A001
EDGE:AISLE:x=4.500000:y=12.910000<->AISLE:x=4.660000:y=12.910000,edge,29,7,3.866666666665708,3.866666666665708,0.0,0.0,3.866666666665708,0.0,1,0.0,A001
EDGE:AISLE:x=4.500000:y=13.810000<->AISLE:x=4.660000:y=13.810000,edge,29,7,3.8666666666655516,3.8666666666655516,0.0,0.0,3.8666666666655516,0.0,1,0.0,A001
EDGE:AISLE:x=4.500000:y=14.710000<->AISLE:x=4.660000:y=14.710000,edge,3,3,0.3999999999997499,0.3999999999997499,0.0,0.0,0.3999999999997499,0.0,1,0.0,A001
EDGE:AISLE:x=4.500000:y=6.310000<->AISLE:x=4.660000:y=6.310000,edge,14,5,1.8666666666664193,1.8666666666664193,0.0,0.0,1.8666666666664193,0.0,1,0.0,A001
EDGE:AISLE:x=4.500000:y=7.510000<->AISLE:x=4.660000:y=7.510000,edge,53,8,7.066666666662115,7.066666666662115,0.0,0.0,7.066666666662115,0.0,1,0.0,A001
EDGE:AISLE:x=4.500000:y=8.410000<->AISLE:x=4.660000:y=8.410000,edge,60,8,7.999999999995488,7.999999999995488,0.0,0.0,7.999999999995488,0.0,1,0.0,A001
EDGE:AISLE:x=4.500000:y=9.310000<->AISLE:x=4.660000:y=9.310000,edge,14,6,1.8666666666654237,1.8666666666654237,0.0,0.0,1.8666666666654237,0.0,1,0.0,A001
EDGE:AISLE:x=4.660000:y=10.210000<->AISLE:x=4.840000:y=10.210000,edge,15,6,2.2499999999973994,2.2499999999973994,0.0,0.0,2.2499999999973994,0.0,1,0.0,A001
EDGE:AISLE:x=4.660000:y=11.110000<->AISLE:x=4.840000:y=11.110000,edge,103,8,15.449999999980276,15.449999999980276,0.0,0.0,15.449999999980276,0.0,1,0.0,A001
EDGE:AISLE:x=4.660000:y=12.010000<->AISLE:x=4.840000:y=12.010000,edge,18,5,2.699999999998141,2.699999999998141,0.0,0.0,2.699999999998141,0.0,1,0.0,A001
EDGE:AISLE:x=4.660000:y=12.910000<->AISLE:x=4.840000:y=12.910000,edge,29,7,4.349999999996868,4.349999999996868,0.0,0.0,4.349999999996868,0.0,1,0.0,A001
EDGE:AISLE:x=4.660000:y=13.810000<->AISLE:x=4.840000:y=13.810000,edge,19,6,2.8499999999983174,2.8499999999983174,0.0,0.0,2.8499999999983174,0.0,1,0.0,A001
EDGE:AISLE:x=4.660000:y=14.710000<->AISLE:x=4.840000:y=14.710000,edge,3,3,0.4499999999992781,0.4499999999992781,0.0,0.0,0.4499999999992781,0.0,1,0.0,A001
EDGE:AISLE:x=4.660000:y=6.310000<->AISLE:x=4.840000:y=6.310000,edge,14,5,2.099999999999244,2.099999999999244,0.0,0.0,2.099999999999244,0.0,1,0.0,A001
EDGE:AISLE:x=4.660000:y=7.510000<->AISLE:x=4.840000:y=7.510000,edge,51,8,7.649999999987147,7.649999999987147,0.0,0.0,7.649999999987147,0.0,1,0.0,A001
EDGE:AISLE:x=4.660000:y=8.410000<->AISLE:x=4.840000:y=8.410000,edge,54,8,8.09999999998751,8.09999999998751,0.0,0.0,8.09999999998751,0.0,1,0.0,A001
EDGE:AISLE:x=4.660000:y=9.310000<->AISLE:x=4.840000:y=9.310000,edge,14,6,2.0999999999962995,2.0999999999962995,0.0,0.0,2.0999999999962995,0.0,1,0.0,A001
EDGE:AISLE:x=4.840000:y=10.210000<->AISLE:x=5.000000:y=10.210000,edge,15,6,1.9999999999991047,1.9999999999991047,0.0,0.0,1.9999999999991047,0.0,1,0.0,A001
EDGE:AISLE:x=4.840000:y=11.110000<->AISLE:x=5.000000:y=11.110000,edge,101,8,13.466666666660295,13.466666666660295,0.0,0.0,13.466666666660295,0.0,1,0.0,A001
EDGE:AISLE:x=4.840000:y=12.010000<->AISLE:x=5.000000:y=12.010000,edge,18,5,2.3999999999993236,2.3999999999993236,0.0,0.0,2.3999999999993236,0.0,1,0.0,A001
EDGE:AISLE:x=4.840000:y=12.910000<->AISLE:x=5.000000:y=12.910000,edge,21,5,2.799999999999301,2.799999999999301,0.0,0.0,2.799999999999301,0.0,1,0.0,A001
EDGE:AISLE:x=4.840000:y=13.810000<->AISLE:x=5.000000:y=13.810000,edge,19,6,2.5333333333327346,2.5333333333327346,0.0,0.0,2.5333333333327346,0.0,1,0.0,A001
EDGE:AISLE:x=4.840000:y=14.710000<->AISLE:x=5.000000:y=14.710000,edge,3,3,0.3999999999997499,0.3999999999997499,0.0,0.0,0.3999999999997499,0.0,1,0.0,A001
EDGE:AISLE:x=4.840000:y=6.310000<->AISLE:x=5.000000:y=6.310000,edge,14,5,1.8666666666664193,1.8666666666664193,0.0,0.0,1.8666666666664193,0.0,1,0.0,A001
EDGE:AISLE:x=4.840000:y=7.510000<->AISLE:x=5.000000:y=7.510000,edge,51,8,6.799999999995691,6.799999999995691,0.0,0.0,6.799999999995691,0.0,1,0.0,A001
EDGE:AISLE:x=4.840000:y=8.410000<->AISLE:x=5.000000:y=8.410000,edge,52,8,6.933333333329337,6.933333333329337,0.0,0.0,6.933333333329337,0.0,1,0.0,A001
EDGE:AISLE:x=4.840000:y=9.310000<->AISLE:x=5.000000:y=9.310000,edge,12,5,1.5999999999987722,1.5999999999987722,0.0,0.0,1.5999999999987722,0.0,1,0.0,A001
EDGE:AISLE:x=5.000000:y=10.210000<->AISLE:x=5.160000:y=10.210000,edge,15,6,1.9999999999991047,1.9999999999991047,0.0,0.0,1.9999999999991047,0.0,1,0.0,A001
EDGE:AISLE:x=5.000000:y=11.110000<->AISLE:x=5.160000:y=11.110000,edge,99,8,13.19999999999387,13.19999999999387,0.0,0.0,13.19999999999387,0.0,1,0.0,A001
EDGE:AISLE:x=5.000000:y=12.010000<->AISLE:x=5.160000:y=12.010000,edge,16,5,2.133333333332672,2.133333333332672,0.0,0.0,2.133333333332672,0.0,1,0.0,A001
EDGE:AISLE:x=5.000000:y=12.910000<->AISLE:x=5.160000:y=12.910000,edge,21,5,2.799999999999301,2.799999999999301,0.0,0.0,2.799999999999301,0.0,1,0.0,A001
EDGE:AISLE:x=5.000000:y=13.810000<->AISLE:x=5.160000:y=13.810000,edge,15,5,1.9999999999994316,1.9999999999994316,0.0,0.0,1.9999999999994316,0.0,1,0.0,A001
EDGE:AISLE:x=5.000000:y=14.710000<->AISLE:x=5.160000:y=14.710000,edge,3,3,0.3999999999997499,0.3999999999997499,0.0,0.0,0.3999999999997499,0.0,1,0.0,A001
EDGE:AISLE:x=5.000000:y=6.310000<->AISLE:x=5.160000:y=6.310000,edge,14,5,1.8666666666664193,1.8666666666664193,0.0,0.0,1.8666666666664193,0.0,1,0.0,A001
EDGE:AISLE:x=5.000000:y=7.510000<->AISLE:x=5.160000:y=7.510000,edge,47,8,6.266666666662843,6.266666666662843,0.0,0.0,6.266666666662843,0.0,1,0.0,A001
EDGE:AISLE:x=5.000000:y=8.410000<->AISLE:x=5.160000:y=8.410000,edge,40,8,5.333333333330337,5.333333333330337,0.0,0.0,5.333333333330337,0.0,1,0.0,A001
EDGE:AISLE:x=5.000000:y=9.310000<->AISLE:x=5.160000:y=9.310000,edge,12,5,1.5999999999987722,1.5999999999987722,0.0,0.0,1.5999999999987722,0.0,1,0.0,A001
EDGE:AISLE:x=5.160000:y=10.210000<->AISLE:x=5.340000:y=10.210000,edge,15,6,2.2499999999973994,2.2499999999973994,0.0,0.0,2.2499999999973994,0.0,1,0.0,A001
EDGE:AISLE:x=5.160000:y=11.110000<->AISLE:x=5.340000:y=11.110000,edge,97,8,14.549999999981834,14.549999999981834,0.0,0.0,14.549999999981834,0.0,1,0.0,A001
EDGE:AISLE:x=5.160000:y=12.010000<->AISLE:x=5.340000:y=12.010000,edge,14,5,2.0999999999989143,2.0999999999989143,0.0,0.0,2.0999999999989143,0.0,1,0.0,A001
EDGE:AISLE:x=5.160000:y=12.910000<->AISLE:x=5.340000:y=12.910000,edge,21,5,3.1499999999975614,3.1499999999975614,0.0,0.0,3.1499999999975614,0.0,1,0.0,A001
EDGE:AISLE:x=5.160000:y=13.810000<->AISLE:x=5.340000:y=13.810000,edge,15,5,2.2499999999984084,2.2499999999984084,0.0,0.0,2.2499999999984084,0.0,1,0.0,A001
EDGE:AISLE:x=5.160000:y=14.710000<->AISLE:x=5.340000:y=14.710000,edge,3,3,0.4499999999992781,0.4499999999992781,0.0,0.0,0.4499999999992781,0.0,1,0.0,A001
EDGE:AISLE:x=5.160000:y=6.310000<->AISLE:x=5.340000:y=6.310000,edge,14,5,2.099999999999244,2.099999999999244,0.0,0.0,2.099999999999244,0.0,1,0.0,A001
EDGE:AISLE:x=5.160000:y=7.510000<->AISLE:x=5.340000:y=7.510000,edge,43,8,6.449999999989375,6.449999999989375,0.0,0.0,6.449999999989375,0.0,1,0.0,A001
EDGE:AISLE:x=5.160000:y=8.410000<->AISLE:x=5.340000:y=8.410000,edge,40,8,5.999999999991182,5.999999999991182,0.0,0.0,5.999999999991182,0.0,1,0.0,A001
EDGE:AISLE:x=5.160000:y=9.310000<->AISLE:x=5.340000:y=9.310000,edge,12,5,1.799999999996345,1.799999999996345,0.0,0.0,1.799999999996345,0.0,1,0.0,A001
EDGE:AISLE:x=5.340000:y=10.210000<->AISLE:x=5.500000:y=10.210000,edge,13,6,1.7333333333324532,1.7333333333324532,0.0,0.0,1.7333333333324532,0.0,1,0.0,A001
EDGE:AISLE:x=5.340000:y=11.110000<->AISLE:x=5.500000:y=11.110000,edge,95,8,12.666666666660568,12.666666666660568,0.0,0.0,12.666666666660568,0.0,1,0.0,A001
EDGE:AISLE:x=5.340000:y=12.010000<->AISLE:x=5.500000:y=12.010000,edge,14,5,1.866666666666248,1.866666666666248,0.0,0.0,1.866666666666248,0.0,1,0.0,A001
EDGE:AISLE:x=5.340000:y=12.910000<->AISLE:x=5.500000:y=12.910000,edge,19,5,2.5333333333326493,2.5333333333326493,0.0,0.0,2.5333333333326493,0.0,1,0.0,A001
EDGE:AISLE:x=5.340000:y=13.810000<->AISLE:x=5.500000:y=13.810000,edge,15,5,1.9999999999994316,1.9999999999994316,0.0,0.0,1.9999999999994316,0.0,1,0.0,A001
EDGE:AISLE:x=5.340000:y=14.710000<->AISLE:x=5.500000:y=14.710000,edge,3,3,0.3999999999997499,0.3999999999997499,0.0,0.0,0.3999999999997499,0.0,1,0.0,A001
EDGE:AISLE:x=5.340000:y=6.310000<->AISLE:x=5.500000:y=6.310000,edge,10,4,1.3333333333333295,1.3333333333333295,0.0,0.0,1.3333333333333295,0.0,1,0.0,A001
EDGE:AISLE:x=5.340000:y=7.510000<->AISLE:x=5.500000:y=7.510000,edge,41,8,5.466666666663116,5.466666666663116,0.0,0.0,5.466666666663116,0.0,1,0.0,A001
EDGE:AISLE:x=5.340000:y=8.410000<->AISLE:x=5.500000:y=8.410000,edge,38,8,5.066666666663686,5.066666666663686,0.0,0.0,5.066666666663686,0.0,1,0.0,A001
EDGE:AISLE:x=5.340000:y=9.310000<->AISLE:x=5.500000:y=9.310000,edge,10,5,1.333333333332348,1.333333333332348,0.0,0.0,1.333333333332348,0.0,1,0.0,A001
EDGE:AISLE:x=5.500000:y=10.210000<->AISLE:x=5.660000:y=10.210000,edge,13,6,1.7333333333324532,1.7333333333324532,0.0,0.0,1.7333333333324532,0.0,1,0.0,A001
EDGE:AISLE:x=5.500000:y=11.110000<->AISLE:x=5.660000:y=11.110000,edge,87,8,11.59999999999419,11.59999999999419,0.0,0.0,11.59999999999419,0.0,1,0.0,A001
EDGE:AISLE:x=5.500000:y=12.010000<->AISLE:x=5.660000:y=12.010000,edge,12,5,1.5999999999995964,1.5999999999995964,0.0,0.0,1.5999999999995964,0.0,1,0.0,A001
EDGE:AISLE:x=5.500000:y=12.910000<->AISLE:x=5.660000:y=12.910000,edge,15,5,1.9999999999993179,1.9999999999993179,0.0,0.0,1.9999999999993179,0.0,1,0.0,A001
EDGE:AISLE:x=5.500000:y=13.810000<->AISLE:x=5.660000:y=13.810000,edge,15,5,1.9999999999994316,1.9999999999994316,0.0,0.0,1.9999999999994316,0.0,1,0.0,A001
EDGE:AISLE:x=5.500000:y=14.710000<->AISLE:x=5.660000:y=14.710000,edge,3,3,0.3999999999997499,0.3999999999997499,0.0,0.0,0.3999999999997499,0.0,1,0.0,A001
EDGE:AISLE:x=5.500000:y=6.310000<->AISLE:x=5.660000:y=6.310000,edge,10,4,1.3333333333333295,1.3333333333333295,0.0,0.0,1.3333333333333295,0.0,1,0.0,A001
EDGE:AISLE:x=5.500000:y=7.510000<->AISLE:x=5.660000:y=7.510000,edge,41,8,5.466666666663116,5.466666666663116,0.0,0.0,5.466666666663116,0.0,1,0.0,A001
EDGE:AISLE:x=5.500000:y=8.410000<->AISLE:x=5.660000:y=8.410000,edge,38,8,5.066666666663686,5.066666666663686,0.0,0.0,5.066666666663686,0.0,1,0.0,A001
EDGE:AISLE:x=5.500000:y=9.310000<->AISLE:x=5.660000:y=9.310000,edge,6,4,0.7999999999994998,0.7999999999994998,0.0,0.0,0.7999999999994998,0.0,1,0.0,A001
EDGE:AISLE:x=5.660000:y=10.210000<->AISLE:x=5.840000:y=10.210000,edge,13,6,1.9499999999974449,1.9499999999974449,0.0,0.0,1.9499999999974449,0.0,1,0.0,A001
EDGE:AISLE:x=5.660000:y=11.110000<->AISLE:x=5.840000:y=11.110000,edge,81,7,12.149999999983548,12.149999999983548,0.0,0.0,12.149999999983548,0.0,1,0.0,A001
EDGE:AISLE:x=5.660000:y=12.010000<->AISLE:x=5.840000:y=12.010000,edge,12,5,1.7999999999989598,1.7999999999989598,0.0,0.0,1.7999999999989598,0.0,1,0.0,A001
EDGE:AISLE:x=5.660000:y=12.910000<->AISLE:x=5.840000:y=12.910000,edge,13,5,1.949999999997459,1.949999999997459,0.0,0.0,1.949999999997459,0.0,1,0.0,A001
EDGE:AISLE:x=5.660000:y=13.810000<->AISLE:x=5.840000:y=13.810000,edge,13,5,1.9499999999984539,1.9499999999984539,0.0,0.0,1.9499999999984539,0.0,1,0.0,A001
EDGE:AISLE:x=5.660000:y=14.710000<->AISLE:x=5.840000:y=14.710000,edge,3,3,0.4499999999992781,0.4499999999992781,0.0,0.0,0.4499999999992781,0.0,1,0.0,A001
EDGE:AISLE:x=5.660000:y=6.310000<->AISLE:x=5.840000:y=6.310000,edge,10,4,1.4999999999999742,1.4999999999999742,0.0,0.0,1.4999999999999742,0.0,1,0.0,A001
EDGE:AISLE:x=5.660000:y=7.510000<->AISLE:x=5.840000:y=7.510000,edge,39,8,5.849999999990148,5.849999999990148,0.0,0.0,5.849999999990148,0.0,1,0.0,A001
EDGE:AISLE:x=5.660000:y=8.410000<->AISLE:x=5.840000:y=8.410000,edge,36,8,5.399999999991955,5.399999999991955,0.0,0.0,5.399999999991955,0.0,1,0.0,A001
EDGE:AISLE:x=5.660000:y=9.310000<->AISLE:x=5.840000:y=9.310000,edge,6,4,0.8999999999985278,0.8999999999985278,0.0,0.0,0.8999999999985278,0.0,1,0.0,A001
EDGE:AISLE:x=5.840000:y=10.210000<->AISLE:x=6.000000:y=10.210000,edge,11,6,1.4666666666657875,1.4666666666657875,0.0,0.0,1.4666666666657875,0.0,1,0.0,A001
EDGE:AISLE:x=5.840000:y=11.110000<->AISLE:x=6.000000:y=11.110000,edge,85,7,11.333333333327097,11.333333333327097,0.0,0.0,11.333333333327097,0.0,1,0.0,A001
EDGE:AISLE:x=5.840000:y=12.010000<->AISLE:x=6.000000:y=12.010000,edge,12,5,1.5999999999995964,1.5999999999995964,0.0,0.0,1.5999999999995964,0.0,1,0.0,A001
EDGE:AISLE:x=5.840000:y=12.910000<->AISLE:x=6.000000:y=12.910000,edge,11,5,1.4666666666660149,1.4666666666660149,0.0,0.0,1.4666666666660149,0.0,1,0.0,A001
EDGE:AISLE:x=5.840000:y=13.810000<->AISLE:x=6.000000:y=13.810000,edge,11,5,1.466666666666356,1.466666666666356,0.0,0.0,1.466666666666356,0.0,1,0.0,A001
EDGE:AISLE:x=5.840000:y=14.710000<->AISLE:x=6.000000:y=14.710000,edge,3,3,0.3999999999997499,0.3999999999997499,0.0,0.0,0.3999999999997499,0.0,1,0.0,A001
EDGE:AISLE:x=5.840000:y=6.310000<->AISLE:x=6.000000:y=6.310000,edge,8,4,1.0666666666666638,1.0666666666666638,0.0,0.0,1.0666666666666638,0.0,1,0.0,A001
EDGE:AISLE:x=5.840000:y=7.510000<->AISLE:x=6.000000:y=7.510000,edge,39,8,5.199999999996692,5.199999999996692,0.0,0.0,5.199999999996692,0.0,1,0.0,A001
