cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers,entropy_weight,allocation_id
EDGE:AISLE:x=12.293600:y=23.647400<->AISLE:x=12.700000:y=23.647400,edge,12,5,4.063999999998714,4.063999999998714,0.0,0.0,4.063999999998714,0.0,1,0.0,A001
EDGE:AISLE:x=12.293600:y=25.933400<->AISLE:x=12.700000:y=25.933400,edge,15,8,5.079999999999018,5.079999999999018,0.0,0.0,5.079999999999018,0.0,1,0.0,A001
EDGE:AISLE:x=12.293600:y=28.219400<->AISLE:x=12.700000:y=28.219400,edge,101,8,34.205333333326706,34.205333333326706,0.0,0.0,34.205333333326706,0.0,1,0.0,A001
EDGE:AISLE:x=12.293600:y=30.505400<->AISLE:x=12.700000:y=30.505400,edge,18,6,6.095999999999236,6.095999999999236,0.0,0.0,6.095999999999236,0.0,1,0.0,A001
EDGE:AISLE:x=12.293600:y=32.791400<->AISLE:x=12.700000:y=32.791400,edge,21,7,7.111999999999199,7.111999999999199,0.0,0.0,7.111999999999199,0.0,1,0.0,A001
EDGE:AISLE:x=12.293600:y=35.077400<->AISLE:x=12.700000:y=35.077400,edge,19,8,6.434666666665976,6.434666666665976,0.0,0.0,6.434666666665976,0.0,1,0.0,A001
EDGE:AISLE:x=12.293600:y=37.363400<->AISLE:x=12.700000:y=37.363400,edge,3,3,1.0159999999997353,1.0159999999997353,0.0,0.0,1.0159999999997353,0.0,1,0.0,A001
EDGE:AISLE:x=12.700000:y=16.027400<->AISLE:x=13.106400:y=16.027400,edge,14,5,4.741333333333025,4.741333333333025,0.0,0.0,4.741333333333025,0.0,1,0.0,A001
EDGE:AISLE:x=12.700000:y=19.075400<->AISLE:x=13.106400:y=19.075400,edge,47,8,15.917333333329225,15.917333333329225,0.0,0.0,15.917333333329225,0.0,1,0.0,A001
EDGE:AISLE:x=12.700000:y=21.361400<->AISLE:x=13.106400:y=21.361400,edge,40,8,13.546666666663455,13.546666666663455,0.0,0.0,13.546666666663455,0.0,1,0.0,A001
EDGE:AISLE:x=12.700000:y=23.647400<->AISLE:x=13.106400:y=23.647400,edge,12,5,4.063999999998714,4.063999999998714,0.0,0.0,4.063999999998714,0.0,1,0.0,A001
EDGE:AISLE:x=12.700000:y=25.933400<->AISLE:x=13.106400:y=25.933400,edge,15,8,5.079999999999018,5.079999999999018,0.0,0.0,5.079999999999018,0.0,1,0.0,A001
EDGE:AISLE:x=12.700000:y=28.219400<->AISLE:x=13.106400:y=28.219400,edge,99,8,33.527999999993625,33.527999999993625,0.0,0.0,33.527999999993625,0.0,1,0.0,A001
EDGE:AISLE:x=12.700000:y=30.505400<->AISLE:x=13.106400:y=30.505400,edge,16,6,5.418666666665928,5.418666666665928,0.0,0.0,5.418666666665928,0.0,1,0.0,A001
EDGE:AISLE:x=12.700000:y=32.791400<->AISLE:x=13.106400:y=32.791400,edge,21,7,7.111999999999199,7.111999999999199,0.0,0.0,7.111999999999199,0.0,1,0.0,A001
EDGE:AISLE:x=12.700000:y=35.077400<->AISLE:x=13.106400:y=35.077400,edge,15,7,5.079999999999359,5.079999999999359,0.0,0.0,5.079999999999359,0.0,1,0.0,A001
EDGE:AISLE:x=12.700000:y=37.363400<->AISLE:x=13.106400:y=37.363400,edge,3,3,1.0159999999997353,1.0159999999997353,0.0,0.0,1.0159999999997353,0.0,1,0.0,A001
EDGE:AISLE:x=13.106400:y=16.027400<->AISLE:x=13.563600:y=16.027400,edge,14,5,5.333999999998753,5.333999999998753,0.0,0.0,5.333999999998753,0.0,1,0.0,A001
